,Div,Date,HomeTeam,AwayTeam,AVG_FTHG,AVG_HS,AVG_HST,AVG_HF,AVG_HC,AVG_HY,AVG_HR,AVG_FTAG,AVG_AS,AVG_AST,AVG_AF,AVG_AC,AVG_AY,AVG_AR
3881,I1,2008-09-24 00:00:00,Reggina,Milan,1.6,15.8,5.4,19.2,7.1,2.0,0.0,1.4,15.4,5.1,17.6,3.4,2.7,0.0
3882,I1,2008-09-24 00:00:00,Siena,Sampdoria,1.3,12.9,4.1,17.9,4.1,1.7,0.1,1.1,8.3,3.1,20.9,4.9,3.4,0.3
3883,I1,2008-09-24 00:00:00,Bologna,Udinese,0.3333333333333333,8.0,1.3333333333333333,18.333333333333332,4.0,2.3333333333333335,0.3333333333333333,0.8,12.0,4.1,18.8,4.9,1.6,0.1
3884,I1,2008-09-24 00:00:00,Atalanta,Cagliari,1.6,13.5,4.7,19.5,4.3,2.1,0.1,0.8,11.7,3.6,17.1,4.0,3.1,0.0
3885,I1,2008-09-24 00:00:00,Inter,Lecce,1.6,16.2,5.5,15.1,6.5,1.8,0.2,0.7,10.5,4.0,20.0,4.4,2.3,0.1
3886,I1,2008-09-24 00:00:00,Juventus,Catania,1.6,14.8,4.9,18.6,6.2,1.1,0.2,0.7,11.0,2.9,22.9,4.7,2.8,0.1
3887,I1,2008-09-24 00:00:00,Napoli,Palermo,1.4,12.3,4.7,18.2,5.3,2.6,0.2,0.9,12.8,3.8,16.8,5.1,1.9,0.3
3888,I1,2008-09-24 00:00:00,Chievo,Torino,0.8,12.2,4.5,17.6,5.7,2.9,0.2,0.8,10.8,3.3,21.7,4.7,3.2,0.1
3889,I1,2008-09-24 00:00:00,Genoa,Roma,2.0,16.2,5.9,17.2,6.2,2.1,0.3,1.4,17.3,6.0,16.1,5.3,2.0,0.4
3890,I1,2008-09-21 00:00:00,Cagliari,Juventus,1.3,12.6,4.4,17.1,5.3,1.8,0.3,1.9,14.7,4.9,21.4,5.6,2.3,0.1
3891,I1,2008-09-21 00:00:00,Udinese,Napoli,2.0,15.2,5.6,17.3,5.1,1.5,0.0,0.8,12.9,3.4,19.7,4.2,2.8,0.3
3892,I1,2008-09-21 00:00:00,Fiorentina,Bologna,1.4,17.5,5.4,21.7,5.5,2.1,0.1,1.2,9.8,3.4,17.4,2.6,2.0,0.0
3893,I1,2008-09-21 00:00:00,Milan,Lazio,2.4,17.9,7.4,16.8,7.5,1.8,0.1,1.3,11.7,4.1,15.3,3.4,2.0,0.6
3894,I1,2008-09-21 00:00:00,Lecce,Siena,1.1,12.6,5.4,19.7,4.6,2.0,0.3,0.4,9.4,2.9,23.7,3.3,2.4,0.1
3895,I1,2008-09-21 00:00:00,Sampdoria,Chievo,1.5,12.9,5.0,19.6,7.0,2.3,0.0,0.5,9.4,2.6,18.4,3.9,1.8,0.4
3896,I1,2008-09-21 00:00:00,Palermo,Genoa,1.9,16.1,5.5,20.3,5.6,2.1,0.1,1.4,11.6,4.4,23.5,4.3,3.3,0.3
3897,I1,2008-09-21 00:00:00,Torino,Inter,0.9,13.0,3.9,18.7,6.3,2.5,0.0,1.6,10.3,3.9,16.8,3.5,2.2,0.1
3898,I1,2008-09-20 00:00:00,Roma,Reggina,2.0,20.1,6.1,14.5,7.6,1.5,0.3,0.6,12.0,3.4,13.6,5.9,1.7,0.1
3899,I1,2008-09-20 00:00:00,Catania,Atalanta,1.3,15.7,5.5,21.8,6.7,2.4,0.0,0.7,12.3,4.1,19.8,3.4,3.0,0.2
3900,I1,2008-09-14 00:00:00,Lecce,Chievo,1.0,12.4,5.2,21.0,4.3,2.2,0.3,0.5,9.6,2.7,18.5,4.3,1.6,0.4
3901,I1,2008-09-14 00:00:00,Napoli,Fiorentina,1.3,12.6,4.8,17.8,5.8,2.8,0.2,1.2,15.2,4.9,18.8,5.8,1.8,0.1
3902,I1,2008-09-14 00:00:00,Siena,Cagliari,1.4,13.6,4.3,17.5,4.5,1.8,0.1,0.9,12.5,4.0,17.1,4.4,3.0,0.0
3903,I1,2008-09-14 00:00:00,Reggina,Torino,1.6,15.7,5.2,18.3,7.5,2.0,0.0,0.7,11.0,3.5,21.3,4.6,3.3,0.0
3904,I1,2008-09-14 00:00:00,Genoa,Milan,1.9,16.1,5.7,17.5,6.1,1.9,0.3,1.2,16.2,5.0,16.7,3.7,2.6,0.0
3905,I1,2008-09-14 00:00:00,Bologna,Atalanta,0.5,7.5,1.5,19.5,5.0,2.0,0.0,0.7,10.9,3.7,21.0,3.3,3.1,0.2
3906,I1,2008-09-14 00:00:00,Lazio,Sampdoria,1.6,16.8,5.1,16.1,6.8,1.8,0.0,1.2,8.2,3.1,21.4,4.5,3.5,0.3
3907,I1,2008-09-14 00:00:00,Juventus,Udinese,1.5,14.7,4.5,19.1,6.7,1.3,0.2,0.5,12.1,4.0,18.0,4.8,1.4,0.1
3908,I1,2008-09-13 00:00:00,Palermo,Roma,1.9,17.1,5.4,21.9,6.5,2.2,0.1,1.5,17.5,5.9,16.0,5.7,1.8,0.3
3909,I1,2008-09-13 00:00:00,Inter,Catania,1.6,16.0,5.5,16.1,6.3,1.8,0.2,0.6,10.8,2.6,22.1,4.6,2.7,0.1
3910,I1,2008-09-11 00:00:00,Genoa,Reggina,1.7,15.6,5.1,18.8,6.3,2.1,0.4,0.7,11.2,3.4,14.6,5.8,1.9,0.1
3911,I1,2008-09-11 00:00:00,Catania,Cagliari,1.3,15.8,5.7,21.7,6.6,2.7,0.0,0.9,12.7,3.8,18.4,4.3,2.9,0.0
3912,I1,2008-09-11 00:00:00,Chievo,Juventus,0.9,11.6,4.5,17.6,5.7,2.9,0.2,1.8,13.8,4.6,21.7,5.7,2.5,0.1
3913,I1,2008-09-11 00:00:00,Fiorentina,Atalanta,1.5,16.9,4.8,21.1,5.4,2.0,0.1,0.7,11.2,3.7,20.7,3.1,2.7,0.2
3914,I1,2008-09-11 00:00:00,Napoli,Sampdoria,1.4,12.7,4.8,17.7,5.6,2.6,0.3,1.3,8.5,3.3,21.7,3.9,3.9,0.3
3915,I1,2008-09-11 00:00:00,Lazio,Siena,1.6,16.4,5.1,17.5,7.1,2.1,0.0,0.5,9.6,3.2,23.8,2.9,2.4,0.1
3916,I1,2008-09-11 00:00:00,Lecce,Milan,0.8,12.0,5.1,21.1,4.1,2.2,0.4,1.3,17.1,4.9,16.6,4.1,2.4,0.0
3917,I1,2008-09-11 00:00:00,Inter,Udinese,1.6,15.0,5.5,15.8,5.9,1.6,0.1,0.8,12.7,4.2,18.3,4.9,1.5,0.1
3918,I1,2008-09-03 00:00:00,Torino,Atalanta,0.8,13.4,4.0,19.3,6.4,2.4,0.0,0.7,11.9,3.9,21.3,3.6,2.6,0.2
3919,I1,2008-09-03 00:00:00,Napoli,Roma,1.4,14.1,5.8,17.5,6.2,2.4,0.4,1.4,17.6,5.6,16.6,6.1,1.9,0.3
3920,I1,2008-09-03 00:00:00,Siena,Fiorentina,1.2,14.2,4.3,17.8,4.0,1.7,0.1,1.1,14.5,4.5,19.3,6.0,1.6,0.1
3921,I1,2008-09-03 00:00:00,Lazio,Livorno,1.4,17.5,4.8,19.0,7.0,2.3,0.0,0.5,10.0,2.6,16.9,2.7,2.1,0.0
3922,I1,2008-09-03 00:00:00,Genoa,Juventus,1.5,14.7,5.2,19.4,6.2,2.2,0.4,1.7,15.1,4.5,21.4,6.0,2.3,0.2
3923,I1,2008-09-03 00:00:00,Parma,Sampdoria,1.2,15.3,4.1,20.7,6.0,2.0,0.4,1.3,8.2,3.0,21.0,3.7,3.7,0.3
3924,I1,2008-09-03 00:00:00,Empoli,Milan,0.7,14.2,4.1,19.4,5.6,2.9,0.1,1.3,16.2,5.0,17.1,4.5,2.5,0.0
3925,I1,2008-09-03 00:00:00,Catania,Cagliari,1.1,15.3,5.5,21.8,6.6,2.7,0.0,0.9,13.0,3.7,18.2,3.9,2.6,0.0
3926,I1,2008-09-02 00:00:00,Atalanta,Fiorentina,1.9,13.0,4.7,18.5,3.9,2.3,0.1,1.1,14.1,4.8,18.9,5.6,1.6,0.1
3927,I1,2008-09-02 00:00:00,Roma,Reggina,1.9,19.8,6.2,14.8,7.2,1.8,0.3,0.7,10.9,3.4,15.2,6.2,1.9,0.0
3928,I1,2008-08-31 00:00:00,Milan,Bologna,2.1,18.6,7.4,16.3,7.8,1.7,0.1,1.5,9.75,3.25,18.25,2.25,2.25,0.0
3929,I1,2008-08-31 00:00:00,Roma,Napoli,2.1,18.2,6.0,14.7,7.1,1.7,0.3,1.0,13.4,3.9,21.4,4.5,3.0,0.3
3930,I1,2008-08-31 00:00:00,Chievo,Reggina,1.2,11.9,5.0,17.5,5.6,2.8,0.2,0.9,10.5,3.6,16.3,6.1,2.2,0.0
3931,I1,2008-08-31 00:00:00,Torino,Lecce,1.1,13.8,4.4,19.0,5.8,2.2,0.0,0.7,10.3,4.0,20.7,4.5,2.6,0.2
3932,I1,2008-08-31 00:00:00,Atalanta,Siena,2.1,13.4,5.0,17.6,3.8,1.9,0.1,0.5,9.5,3.1,25.5,3.0,2.6,0.1
3933,I1,2008-08-31 00:00:00,Catania,Genoa,1.1,15.2,5.1,21.2,6.0,2.6,0.0,1.5,12.7,5.0,23.5,4.5,3.3,0.3
3934,I1,2008-08-31 00:00:00,Fiorentina,Juventus,1.5,16.5,5.1,20.3,5.4,1.9,0.1,1.8,15.9,4.9,21.1,5.9,2.4,0.2
3935,I1,2008-08-31 00:00:00,Cagliari,Lazio,1.4,12.6,4.2,18.4,5.9,1.9,0.4,1.3,11.4,4.2,16.3,3.1,2.3,0.7
3936,I1,2008-08-30 00:00:00,Udinese,Palermo,2.2,14.9,5.6,18.7,5.5,1.9,0.0,0.9,12.1,3.8,16.5,4.7,1.8,0.3
3937,I1,2008-08-30 00:00:00,Sampdoria,Inter,1.5,13.4,5.2,19.8,7.4,2.2,0.0,1.3,10.2,3.6,16.6,3.9,2.4,0.1
3938,I1,2008-08-11 00:00:00,Bologna,Roma,1.0,9.0,1.0,20.0,3.0,2.0,0.0,1.3,17.4,5.3,16.0,5.9,2.1,0.4
3939,I1,2008-08-11 00:00:00,Torino,Palermo,0.8,13.9,4.3,20.7,5.7,2.6,0.1,0.9,11.4,3.5,17.1,4.6,1.7,0.3
3940,I1,2008-08-03 00:00:00,Palermo,Udinese,1.8,16.5,5.4,21.2,6.1,2.4,0.1,0.9,12.6,3.9,18.9,5.5,1.5,0.2
3941,I1,2008-08-03 00:00:00,Inter,Reggina,1.8,15.6,5.9,15.8,5.6,1.6,0.1,0.8,11.1,3.6,16.1,5.8,2.4,0.0
3942,I1,2008-07-12 00:00:00,Milan,Catania,2.1,18.3,7.2,17.3,8.7,1.8,0.1,0.5,10.9,2.7,22.1,4.8,2.6,0.1
3943,I1,2008-07-12 00:00:00,Sampdoria,Genoa,1.6,13.4,5.5,20.5,6.9,2.4,0.1,1.6,13.2,5.2,22.1,4.5,3.3,0.3
3944,I1,2008-07-12 00:00:00,Torino,Fiorentina,0.8,14.4,4.5,21.9,6.0,2.6,0.1,1.2,14.1,5.1,18.9,6.1,1.5,0.2
3945,I1,2008-07-12 00:00:00,Reggina,Bologna,1.5,15.3,5.6,18.5,7.0,2.0,0.0,1.3333333333333333,8.666666666666666,3.3333333333333335,20.333333333333332,2.6666666666666665,2.0,0.0
3946,I1,2008-07-12 00:00:00,Lecce,Juventus,0.7,12.7,5.6,21.4,4.4,2.3,0.5,2.0,15.1,4.7,20.8,5.8,2.2,0.2
3947,I1,2008-07-12 00:00:00,Atalanta,Udinese,2.2,14.0,5.3,17.2,4.1,1.9,0.1,0.9,13.7,4.2,18.9,5.9,1.4,0.3
3948,I1,2008-07-12 00:00:00,Napoli,Siena,1.5,14.0,6.1,16.5,6.3,2.4,0.4,0.8,9.9,3.4,26.9,2.9,2.8,0.0
3949,I1,2008-07-12 00:00:00,Cagliari,Palermo,1.8,13.1,5.2,18.6,6.0,1.6,0.3,0.9,11.3,3.4,17.7,4.3,1.7,0.2
3950,I1,2008-06-12 00:00:00,Lazio,Inter,1.5,16.9,4.4,19.1,6.7,2.4,0.0,1.2,9.7,3.3,16.7,3.2,2.3,0.2
3951,I1,2008-06-12 00:00:00,Chievo,Roma,1.0,11.2,4.6,18.8,6.0,2.8,0.1,1.2,17.8,5.1,17.2,6.9,2.0,0.4
3952,I1,2008-06-04 00:00:00,Fiorentina,Reggina,1.9,16.8,5.6,20.2,5.5,1.9,0.0,1.0,9.5,3.1,17.2,5.5,2.3,0.0
3953,I1,2008-06-04 00:00:00,Sampdoria,Livorno,1.7,14.0,5.5,19.7,6.7,1.9,0.1,0.7,9.9,2.7,16.1,2.6,2.1,0.0
3954,I1,2008-06-04 00:00:00,Atalanta,Inter,1.9,13.5,4.8,16.2,4.2,2.0,0.2,1.2,9.6,3.6,15.6,3.2,2.2,0.2
3955,I1,2008-06-04 00:00:00,Palermo,Juventus,1.8,15.5,4.7,20.6,5.7,2.3,0.2,2.0,14.9,4.5,21.2,5.2,2.2,0.2
3956,I1,2008-06-04 00:00:00,Parma,Lazio,1.4,16.2,4.6,20.0,6.4,1.7,0.4,1.1,11.0,3.9,16.6,3.3,2.6,0.9
3957,I1,2008-06-04 00:00:00,Siena,Udinese,1.2,14.1,4.6,17.2,4.4,1.6,0.0,0.9,14.1,4.1,18.9,5.9,1.7,0.3
3958,I1,2008-06-04 00:00:00,Torino,Empoli,0.7,14.6,4.4,22.1,6.2,2.7,0.2,0.9,13.6,4.0,18.2,4.6,2.3,0.2
3959,I1,2008-06-04 00:00:00,Catania,Napoli,1.2,15.5,5.0,21.9,6.2,2.2,0.0,0.9,12.3,3.8,21.2,3.9,3.1,0.3
3960,I1,2008-05-18 00:00:00,Torino,Fiorentina,0.8,14.6,4.1,22.0,5.9,2.6,0.2,1.0,13.9,4.7,18.3,6.0,1.6,0.2
3961,I1,2008-05-18 00:00:00,Siena,Palermo,1.3,14.4,4.3,17.2,4.4,1.6,0.0,0.9,10.3,2.7,17.2,3.9,1.7,0.3
3962,I1,2008-05-18 00:00:00,Parma,Inter,1.4,15.9,4.4,20.4,5.8,1.7,0.4,1.3,10.8,4.1,16.4,3.3,2.1,0.2
3963,I1,2008-05-18 00:00:00,Empoli,Livorno,0.6,14.2,4.1,19.7,6.0,2.9,0.1,1.0,9.9,2.8,16.3,2.8,2.0,0.0
3964,I1,2008-05-18 00:00:00,Lazio,Napoli,1.6,16.1,4.6,18.4,6.7,2.5,0.0,1.0,10.8,3.9,21.0,3.4,3.1,0.3
3965,I1,2008-05-18 00:00:00,Cagliari,Reggina,1.9,13.8,5.3,19.6,6.1,1.9,0.3,1.0,8.9,3.0,18.0,5.2,2.4,0.0
3966,I1,2008-05-18 00:00:00,Atalanta,Genoa,2.1,14.3,5.0,16.6,3.8,2.3,0.1,1.5,13.6,5.4,20.9,4.8,3.1,0.4
3967,I1,2008-05-18 00:00:00,Catania,Roma,1.0,15.4,5.1,23.2,6.8,2.2,0.1,1.3,17.4,4.6,17.2,6.8,2.3,0.3
3968,I1,2008-05-18 00:00:00,Milan,Udinese,2.2,18.5,6.9,17.3,8.4,1.8,0.1,1.0,12.9,3.5,18.7,6.0,1.9,0.3
3969,I1,2008-05-17 00:00:00,Sampdoria,Juventus,1.8,14.1,5.2,18.7,6.2,1.4,0.1,1.9,14.0,4.2,21.0,4.6,2.3,0.2
3970,I1,2008-05-10 00:00:00,Genoa,Napoli,1.6,14.9,5.5,19.8,6.2,2.3,0.4,1.1,11.3,4.0,21.0,3.1,2.9,0.4
3971,I1,2008-05-10 00:00:00,Reggina,Catania,1.3,14.2,5.0,18.2,6.6,2.0,0.0,0.5,11.5,2.8,22.1,5.0,2.7,0.1
3972,I1,2008-05-10 00:00:00,Siena,Roma,1.2,13.8,4.1,18.0,4.7,1.7,0.0,1.2,17.0,4.4,17.2,7.4,2.3,0.3
3973,I1,2008-05-10 00:00:00,Udinese,Torino,1.9,14.5,5.1,19.2,4.9,1.8,0.0,0.8,11.2,3.4,22.1,4.3,3.5,0.0
3974,I1,2008-05-10 00:00:00,Chievo,Fiorentina,1.2,11.8,5.2,19.9,5.9,2.6,0.1,1.1,13.1,4.2,18.4,5.2,1.5,0.2
3975,I1,2008-05-10 00:00:00,Juventus,Palermo,1.6,14.9,4.5,18.9,7.1,1.3,0.2,0.7,10.3,2.4,17.9,3.6,1.9,0.3
3976,I1,2008-05-10 00:00:00,Atalanta,Sampdoria,2.1,14.4,5.0,15.7,3.3,2.2,0.1,1.1,8.7,3.1,20.3,4.1,3.4,0.4
3977,I1,2008-05-10 00:00:00,Cagliari,Milan,1.9,14.1,5.4,20.0,6.4,2.3,0.3,1.1,16.1,4.8,16.7,4.8,2.6,0.0
3978,I1,2008-05-04 00:00:00,Roma,Genoa,2.2,18.2,5.9,14.4,6.9,1.8,0.3,1.7,14.4,5.7,21.1,4.8,2.9,0.2
3979,I1,2008-05-04 00:00:00,Milan,Cagliari,2.3,17.5,7.1,18.3,8.5,1.7,0.1,1.0,13.4,3.9,18.2,4.2,2.5,0.0
3980,I1,2008-04-27 00:00:00,Napoli,Siena,1.5,14.5,6.5,17.4,6.3,2.1,0.4,0.8,9.4,3.5,25.9,3.3,2.6,0.0
3981,I1,2008-04-27 00:00:00,Udinese,Catania,1.7,15.1,5.3,19.3,5.1,1.7,0.0,0.5,11.5,2.9,22.3,4.5,2.9,0.1
3982,I1,2008-04-27 00:00:00,Fiorentina,Sampdoria,1.8,16.9,5.1,20.1,5.2,1.9,0.1,1.0,9.8,3.1,19.4,4.8,3.4,0.2
3983,I1,2008-04-27 00:00:00,Reggina,Parma,1.4,11.3,4.6,18.5,5.3,2.0,0.0,0.9,9.3,3.0,20.5,3.2,2.5,0.3
3984,I1,2008-04-27 00:00:00,Palermo,Atalanta,1.5,15.9,4.8,21.5,6.3,2.2,0.2,0.8,12.4,4.0,21.2,3.6,2.6,0.2
3985,I1,2008-04-27 00:00:00,Inter,Cagliari,1.8,16.0,5.9,16.7,5.7,1.9,0.1,0.9,14.2,3.9,18.0,4.8,2.2,0.0
3986,I1,2008-04-27 00:00:00,Livorno,Milan,0.9,13.8,4.6,17.3,5.3,2.2,0.1,1.2,15.9,4.7,17.1,5.1,2.6,0.0
3987,I1,2008-04-27 00:00:00,Genoa,Empoli,1.3,15.5,5.2,20.5,5.7,2.7,0.2,0.9,13.3,4.1,17.4,4.5,2.3,0.2
3988,I1,2008-04-27 00:00:00,Roma,Torino,2.2,18.4,6.2,14.3,7.4,1.6,0.3,0.9,11.3,3.3,23.6,4.0,3.3,0.0
3989,I1,2008-04-27 00:00:00,Juventus,Lazio,1.7,15.6,4.5,19.5,7.6,1.4,0.1,1.2,12.0,4.4,17.6,3.9,2.9,0.9
3990,I1,2008-04-20 00:00:00,Torino,Inter,0.9,14.5,4.2,23.6,6.0,2.8,0.2,1.3,10.7,4.3,15.6,3.3,1.9,0.2
3991,I1,2008-04-20 00:00:00,Milan,Reggina,2.1,17.0,6.9,17.0,8.1,1.9,0.1,0.8,8.9,2.8,18.7,5.1,2.6,0.0
3992,I1,2008-04-20 00:00:00,Parma,Napoli,1.7,16.4,5.1,20.1,5.7,1.6,0.4,1.0,11.2,3.7,20.5,3.5,2.7,0.4
3993,I1,2008-04-20 00:00:00,Atalanta,Juventus,1.8,14.1,4.7,16.4,3.2,2.2,0.1,1.7,13.6,4.0,20.9,4.4,2.5,0.1
3994,I1,2008-04-20 00:00:00,Sampdoria,Udinese,1.7,13.8,5.3,19.7,6.0,1.4,0.1,1.0,13.0,3.4,18.7,6.1,1.9,0.3
3995,I1,2008-04-20 00:00:00,Siena,Genoa,1.3,14.6,4.5,18.3,4.7,1.5,0.0,1.6,13.7,5.3,20.3,4.7,2.9,0.2
3996,I1,2008-04-20 00:00:00,Cagliari,Empoli,1.9,14.4,5.6,18.6,6.9,2.3,0.4,0.8,13.1,4.0,17.7,4.6,2.2,0.2
3997,I1,2008-04-20 00:00:00,Catania,Lazio,0.9,14.2,4.7,23.0,6.5,2.4,0.2,1.0,12.1,4.4,17.7,3.6,3.0,0.8
3998,I1,2008-04-19 00:00:00,Fiorentina,Palermo,1.8,17.2,5.5,19.7,5.6,2.0,0.1,0.8,9.8,2.5,16.2,3.7,1.9,0.3
3999,I1,2008-04-19 00:00:00,Roma,Livorno,2.1,19.1,6.5,14.4,7.4,1.6,0.2,1.1,9.6,2.9,16.9,2.6,2.2,0.1
4000,I1,2008-04-16 00:00:00,Juventus,Parma,1.7,16.3,4.9,20.4,8.1,1.5,0.1,0.8,10.3,3.0,20.0,3.5,2.4,0.2
4001,I1,2008-04-13 00:00:00,Inter,Fiorentina,1.8,14.8,5.7,16.7,5.8,2.0,0.1,1.1,12.8,3.7,19.5,4.9,1.5,0.2
4002,I1,2008-04-13 00:00:00,Udinese,Roma,1.7,15.6,5.6,18.6,5.5,1.8,0.0,1.2,17.3,4.0,17.1,7.4,2.4,0.1
4003,I1,2008-04-13 00:00:00,Empoli,Parma,0.6,13.9,3.4,21.4,6.2,3.0,0.1,0.9,10.8,3.8,21.1,3.9,2.5,0.1
4004,I1,2008-04-13 00:00:00,Genoa,Torino,1.3,15.8,5.4,20.6,6.0,2.7,0.1,0.9,10.0,2.9,23.9,3.4,3.3,0.1
4005,I1,2008-04-13 00:00:00,Lazio,Siena,1.5,16.6,4.7,17.7,7.5,2.4,0.0,0.8,10.2,3.5,24.6,4.0,2.4,0.0
4006,I1,2008-04-13 00:00:00,Reggina,Sampdoria,1.4,11.3,4.3,19.4,4.9,1.9,0.0,0.8,10.4,3.0,18.5,4.8,3.2,0.2
4007,I1,2008-04-13 00:00:00,Napoli,Atalanta,1.8,14.1,6.7,17.6,5.8,2.1,0.4,0.9,12.3,4.0,20.8,3.3,2.4,0.2
4008,I1,2008-04-13 00:00:00,Livorno,Cagliari,1.1,14.7,5.4,17.4,5.8,2.1,0.1,0.9,14.3,4.3,18.8,5.1,2.1,0.0
4009,I1,2008-04-10 00:00:00,Inter,Bologna,1.8,14.1,5.2,16.9,5.4,2.1,0.1,1.0,8.0,2.5,17.5,3.5,2.0,0.0
4010,I1,2008-04-10 00:00:00,Lazio,Lecce,1.6,16.6,5.3,16.7,7.5,2.4,0.0,0.9,9.7,4.0,20.9,4.2,2.8,0.2
4011,I1,2008-04-05 00:00:00,Atalanta,Livorno,1.9,14.4,4.9,17.0,2.9,2.1,0.1,1.1,10.0,3.3,17.2,3.2,2.0,0.1
4012,I1,2008-04-05 00:00:00,Cagliari,Fiorentina,1.7,13.9,5.4,18.2,6.9,2.4,0.2,1.1,12.9,3.4,21.3,4.8,1.6,0.2
4013,I1,2008-04-05 00:00:00,Torino,Napoli,1.0,14.5,4.8,23.7,5.7,2.3,0.2,0.8,10.3,3.1,21.3,3.8,2.8,0.3
4014,I1,2008-04-05 00:00:00,Milan,Inter,1.8,17.0,7.2,16.9,8.7,1.8,0.1,1.4,10.5,4.5,16.0,3.2,1.7,0.2
4015,I1,2008-04-05 00:00:00,Sampdoria,Roma,1.6,14.7,5.6,19.0,6.7,1.5,0.1,1.0,16.2,3.4,17.0,7.8,2.3,0.1
4016,I1,2008-04-05 00:00:00,Parma,Genoa,1.8,17.0,5.2,19.7,5.6,1.5,0.1,1.5,14.7,5.1,21.4,4.9,3.0,0.1
4017,I1,2008-04-05 00:00:00,Empoli,Udinese,0.5,13.4,3.4,22.3,6.4,2.8,0.1,1.0,12.3,3.8,18.4,6.1,1.8,0.2
4018,I1,2008-04-05 00:00:00,Catania,Reggina,0.9,13.1,4.6,22.6,6.4,2.5,0.2,0.7,8.5,2.4,19.2,4.6,2.7,0.0
4019,I1,2008-04-05 00:00:00,Siena,Juventus,1.3,14.6,5.3,18.1,5.0,1.7,0.0,1.5,13.6,3.7,20.4,4.7,2.6,0.1
4020,I1,2008-04-05 00:00:00,Lazio,Palermo,1.6,16.2,5.5,17.6,7.1,2.5,0.0,0.8,9.0,2.2,16.1,3.1,1.7,0.2
4021,I1,2008-03-30 00:00:00,Genoa,Reggina,1.3,15.1,5.0,20.6,5.6,2.7,0.2,0.6,9.7,2.5,19.1,4.6,2.3,0.0
4022,I1,2008-03-30 00:00:00,Udinese,Fiorentina,1.8,15.3,5.6,18.6,5.2,1.8,0.1,1.1,12.4,3.5,20.9,4.8,1.6,0.1
4023,I1,2008-03-30 00:00:00,Napoli,Palermo,1.7,14.2,6.2,17.6,5.9,2.3,0.4,0.7,8.8,2.3,17.1,3.7,1.8,0.2
4024,I1,2008-03-30 00:00:00,Milan,Atalanta,1.6,16.8,6.9,17.0,8.5,1.8,0.2,0.9,13.1,4.1,21.0,3.8,2.7,0.2
4025,I1,2008-03-30 00:00:00,Catania,Torino,0.8,11.4,4.1,22.1,6.1,2.7,0.2,0.9,10.5,3.2,23.8,3.5,3.3,0.1
4026,I1,2008-03-30 00:00:00,Empoli,Sampdoria,0.8,13.6,3.6,21.9,6.3,2.7,0.1,0.8,9.6,2.7,18.2,4.6,2.9,0.2
4027,I1,2008-03-30 00:00:00,Livorno,Siena,1.0,12.8,4.6,18.1,5.3,2.1,0.1,0.9,9.9,3.5,25.0,4.1,2.4,0.0
4028,I1,2008-03-29 00:00:00,Cagliari,Roma,1.6,13.4,5.3,17.8,6.7,2.6,0.2,0.8,16.6,3.6,17.0,8.7,2.7,0.1
4029,I1,2008-03-29 00:00:00,Lazio,Inter,1.5,16.1,5.7,17.8,7.0,2.6,0.0,1.3,11.1,4.3,16.3,3.1,1.5,0.2
4030,I1,2008-03-22 00:00:00,Palermo,Genoa,1.6,16.7,5.0,21.0,6.9,2.3,0.2,1.6,14.9,5.5,20.2,5.0,2.8,0.1
4031,I1,2008-03-22 00:00:00,Torino,Milan,1.0,14.2,4.8,24.4,5.4,2.1,0.2,1.0,16.3,4.6,18.0,5.5,2.8,0.0
4032,I1,2008-03-22 00:00:00,Inter,Juventus,2.0,13.8,5.1,16.9,5.4,2.0,0.1,1.6,13.4,3.9,21.4,3.9,2.8,0.1
4033,I1,2008-03-22 00:00:00,Fiorentina,Lazio,1.8,16.9,5.2,19.6,5.3,2.0,0.1,1.2,12.7,4.9,18.4,4.0,2.8,0.6
4034,I1,2008-03-22 00:00:00,Udinese,Livorno,1.7,15.4,5.2,18.4,5.4,1.8,0.2,1.2,9.2,3.1,15.8,3.0,1.8,0.1
4035,I1,2008-03-22 00:00:00,Roma,Empoli,2.3,18.4,6.5,14.9,6.7,1.8,0.2,0.9,12.6,3.7,17.2,4.3,1.8,0.2
4036,I1,2008-03-22 00:00:00,Sampdoria,Cagliari,1.6,14.0,4.8,20.9,6.1,1.7,0.1,0.8,13.0,3.8,18.8,5.1,2.0,0.0
4037,I1,2008-03-22 00:00:00,Siena,Parma,1.3,14.3,5.0,17.1,4.7,1.6,0.0,0.8,10.8,3.7,21.5,3.9,2.6,0.2
4038,I1,2008-03-22 00:00:00,Reggina,Napoli,1.6,11.4,4.5,18.8,4.6,1.9,0.0,1.1,9.9,3.2,21.1,3.9,2.8,0.3
4039,I1,2008-03-22 00:00:00,Atalanta,Catania,1.7,14.7,5.1,17.5,3.1,2.1,0.1,0.4,10.2,3.0,21.7,3.8,2.7,0.1
4040,I1,2008-03-19 00:00:00,Torino,Udinese,1.0,14.1,4.9,23.5,5.5,2.3,0.2,1.0,13.3,4.2,18.6,6.9,1.8,0.2
4041,I1,2008-03-19 00:00:00,Genoa,Inter,1.2,13.9,4.5,21.3,6.4,2.6,0.3,1.3,11.3,4.3,16.7,3.1,1.7,0.2
4042,I1,2008-03-19 00:00:00,Empoli,Juventus,0.8,13.4,3.9,23.0,6.1,3.0,0.1,1.7,12.2,3.5,20.4,3.6,2.9,0.2
