,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,ANO_MES,SEASON,HPoints,APoints,HScoredGSum,HConseivedGSum,AScoredGSum,AConseivedGSum
2289,I1,2012-11-11,Lazio,Roma,3.0,2.0,H,16.0,9.0,8.0,4.0,15.0,23.0,7.0,7.0,3.0,4.0,1.0,1.0,2012/11,2012/2013,3.0,0.0,14.0,16.0,9.0,11.0
2290,I1,2012-11-11,Genoa,Napoli,2.0,4.0,A,14.0,20.0,5.0,9.0,17.0,18.0,2.0,3.0,2.0,3.0,0.0,0.0,2012/11,2012/2013,0.0,3.0,9.0,15.0,19.0,7.0
2291,I1,2012-11-11,Atalanta,Inter,3.0,2.0,H,16.0,17.0,5.0,6.0,16.0,11.0,7.0,7.0,2.0,1.0,1.0,0.0,2012/11,2012/2013,3.0,0.0,12.0,12.0,14.0,15.0
2292,I1,2012-11-11,Chievo,Udinese,2.0,2.0,D,17.0,10.0,5.0,4.0,16.0,15.0,5.0,2.0,2.0,5.0,0.0,1.0,2012/11,2012/2013,1.0,1.0,22.0,11.0,16.0,13.0
2293,I1,2012-11-04,Inter,Siena,2.0,1.0,H,19.0,8.0,6.0,4.0,7.0,20.0,9.0,4.0,1.0,4.0,0.0,1.0,2012/11,2012/2013,3.0,0.0,22.0,6.0,11.0,15.0
2294,I1,2012-11-04,Juventus,Lazio,2.0,1.0,H,27.0,7.0,9.0,3.0,17.0,17.0,12.0,2.0,3.0,4.0,0.0,1.0,2012/11,2012/2013,3.0,0.0,23.0,9.0,6.0,12.0
2295,I1,2012-11-04,Napoli,Atalanta,1.0,3.0,A,10.0,13.0,4.0,7.0,14.0,19.0,5.0,6.0,2.0,5.0,1.0,0.0,2012/11,2012/2013,0.0,3.0,17.0,12.0,9.0,22.0
2296,I1,2012-11-04,Parma,Novara,2.0,0.0,H,24.0,10.0,7.0,4.0,19.0,13.0,9.0,8.0,3.0,1.0,0.0,0.0,2012/11,2012/2013,3.0,0.0,20.0,17.0,13.0,12.0
2297,I1,2012-11-04,Roma,Udinese,3.0,1.0,H,23.0,9.0,9.0,2.0,11.0,9.0,12.0,5.0,2.0,1.0,0.0,0.0,2012/11,2012/2013,3.0,0.0,15.0,17.0,5.0,23.0
2298,I1,2012-11-04,Genoa,Cesena,1.0,1.0,D,11.0,15.0,3.0,5.0,22.0,17.0,9.0,3.0,3.0,1.0,0.0,0.0,2012/11,2012/2013,1.0,1.0,16.0,4.0,7.0,18.0
2299,I1,2012-11-04,Fiorentina,Palermo,0.0,0.0,D,20.0,14.0,7.0,2.0,16.0,16.0,14.0,1.0,2.0,2.0,0.0,0.0,2012/11,2012/2013,1.0,1.0,13.0,6.0,10.0,15.0
2300,I1,2012-11-04,Catania,Lecce,1.0,2.0,A,20.0,12.0,7.0,3.0,13.0,18.0,8.0,2.0,3.0,2.0,1.0,0.0,2012/11,2012/2013,0.0,3.0,18.0,10.0,5.0,11.0
2301,I1,2012-11-03,Lazio,Bologna,1.0,3.0,A,11.0,16.0,5.0,6.0,16.0,16.0,7.0,4.0,0.0,1.0,2.0,0.0,2012/11,2012/2013,0.0,3.0,10.0,14.0,15.0,17.0
2302,I1,2012-11-03,Cesena,Siena,0.0,2.0,A,15.0,9.0,5.0,3.0,17.0,29.0,4.0,3.0,2.0,1.0,1.0,0.0,2012/11,2012/2013,0.0,3.0,10.0,14.0,11.0,20.0
2303,I1,2012-11-03,Atalanta,Parma,1.0,1.0,D,16.0,10.0,4.0,3.0,16.0,18.0,13.0,6.0,1.0,2.0,0.0,0.0,2012/11,2012/2013,1.0,1.0,13.0,6.0,15.0,14.0
2304,I1,2012-11-03,Catania,Fiorentina,1.0,0.0,H,15.0,13.0,5.0,6.0,11.0,13.0,6.0,5.0,0.0,2.0,0.0,0.0,2012/11,2012/2013,3.0,0.0,7.0,14.0,14.0,12.0
2305,I1,2012-11-03,Novara,Udinese,1.0,0.0,H,8.0,19.0,5.0,3.0,15.0,15.0,2.0,3.0,4.0,3.0,0.0,0.0,2012/11,2012/2013,3.0,0.0,8.0,7.0,11.0,15.0
2306,I1,2012-11-03,Milan,Lecce,2.0,0.0,H,19.0,6.0,10.0,1.0,15.0,7.0,13.0,3.0,1.0,1.0,0.0,0.0,2012/11,2012/2013,3.0,0.0,17.0,19.0,19.0,4.0
2307,I1,2012-11-03,Genoa,Juventus,0.0,0.0,D,13.0,30.0,4.0,5.0,15.0,13.0,6.0,17.0,3.0,2.0,0.0,0.0,2012/11,2012/2013,1.0,1.0,14.0,10.0,6.0,17.0
2308,I1,2012-11-02,Cagliari,Palermo,2.0,1.0,H,20.0,15.0,9.0,5.0,14.0,16.0,3.0,8.0,3.0,3.0,0.0,0.0,2012/11,2012/2013,3.0,0.0,17.0,8.0,20.0,16.0
2309,I1,2012-11-02,Udinese,Milan,1.0,2.0,A,16.0,15.0,6.0,6.0,19.0,15.0,11.0,3.0,2.0,2.0,0.0,0.0,2012/11,2012/2013,0.0,3.0,10.0,14.0,11.0,12.0
2310,I1,2012-10-31,Atalanta,Napoli,1.0,0.0,H,9.0,18.0,1.0,7.0,11.0,8.0,2.0,9.0,2.0,3.0,0.0,0.0,2012/10,2012/2013,3.0,0.0,13.0,8.0,14.0,15.0
2311,I1,2012-10-31,Cagliari,Siena,4.0,2.0,H,20.0,9.0,8.0,4.0,11.0,12.0,6.0,4.0,2.0,2.0,0.0,1.0,2012/10,2012/2013,3.0,0.0,17.0,8.0,9.0,18.0
2312,I1,2012-10-31,Udinese,Catania,2.0,2.0,D,15.0,16.0,6.0,5.0,17.0,15.0,3.0,1.0,2.0,3.0,0.0,0.0,2012/10,2012/2013,1.0,1.0,14.0,10.0,14.0,24.0
2313,I1,2012-10-31,Parma,Roma,3.0,2.0,H,18.0,12.0,6.0,7.0,23.0,7.0,8.0,4.0,1.0,1.0,1.0,0.0,2012/10,2012/2013,3.0,0.0,19.0,10.0,11.0,14.0
2314,I1,2012-10-31,Lazio,Torino,1.0,1.0,D,16.0,12.0,4.0,4.0,22.0,19.0,5.0,1.0,3.0,1.0,0.0,0.0,2012/10,2012/2013,1.0,1.0,11.0,14.0,4.0,11.0
2315,I1,2012-10-31,Chievo,Pescara,2.0,0.0,H,18.0,5.0,7.0,3.0,15.0,17.0,2.0,1.0,1.0,3.0,0.0,1.0,2012/10,2012/2013,3.0,0.0,21.0,6.0,5.0,10.0
2316,I1,2012-10-31,Juventus,Bologna,2.0,1.0,H,25.0,9.0,12.0,1.0,12.0,17.0,10.0,5.0,1.0,3.0,0.0,0.0,2012/10,2012/2013,3.0,0.0,19.0,12.0,11.0,19.0
2317,I1,2012-10-31,Inter,Sampdoria,3.0,2.0,H,17.0,6.0,5.0,2.0,15.0,11.0,1.0,2.0,1.0,1.0,0.0,2.0,2012/10,2012/2013,3.0,0.0,12.0,17.0,20.0,14.0
2318,I1,2012-10-30,Palermo,Milan,2.0,2.0,D,13.0,16.0,4.0,8.0,15.0,15.0,1.0,7.0,2.0,4.0,0.0,0.0,2012/10,2012/2013,1.0,1.0,17.0,7.0,16.0,10.0
2319,I1,2012-10-28,Bologna,Inter,1.0,3.0,A,13.0,13.0,3.0,6.0,16.0,14.0,6.0,2.0,3.0,3.0,0.0,0.0,2012/10,2012/2013,0.0,3.0,16.0,6.0,22.0,4.0
2320,I1,2012-10-28,Catania,Juventus,0.0,1.0,A,9.0,19.0,0.0,9.0,20.0,16.0,3.0,7.0,4.0,3.0,1.0,0.0,2012/10,2012/2013,0.0,3.0,14.0,9.0,12.0,15.0
2321,I1,2012-10-28,Fiorentina,Lazio,2.0,0.0,H,16.0,8.0,8.0,2.0,17.0,19.0,4.0,3.0,3.0,3.0,0.0,2.0,2012/10,2012/2013,3.0,0.0,24.0,9.0,11.0,21.0
2322,I1,2012-10-28,Napoli,Chievo,1.0,0.0,H,21.0,4.0,6.0,0.0,5.0,17.0,4.0,6.0,1.0,2.0,0.0,1.0,2012/10,2012/2013,3.0,0.0,8.0,15.0,6.0,12.0
2323,I1,2012-10-28,Pescara,Atalanta,0.0,0.0,D,18.0,15.0,4.0,4.0,19.0,15.0,4.0,8.0,3.0,2.0,0.0,1.0,2012/10,2012/2013,1.0,1.0,22.0,15.0,12.0,11.0
2324,I1,2012-10-28,Roma,Udinese,2.0,3.0,A,23.0,14.0,5.0,7.0,13.0,15.0,4.0,2.0,3.0,4.0,1.0,0.0,2012/10,2012/2013,0.0,3.0,10.0,16.0,6.0,21.0
2325,I1,2012-10-28,Sampdoria,Cagliari,0.0,1.0,A,21.0,11.0,3.0,4.0,14.0,25.0,10.0,6.0,2.0,6.0,0.0,0.0,2012/10,2012/2013,0.0,3.0,11.0,14.0,10.0,20.0
2326,I1,2012-10-28,Torino,Parma,1.0,3.0,A,11.0,13.0,4.0,5.0,12.0,10.0,4.0,4.0,1.0,3.0,1.0,0.0,2012/10,2012/2013,0.0,3.0,12.0,14.0,6.0,20.0
