,Data,Hora,Home,S,Away,Res,,
5599,16.10.2017,19:00,Santos FC,-,EC Vitória BA,2:2 (1:1),,
5600,18.10.2017,18:30,Coritiba FC,-,Cruzeiro EC,1:0 (1:0),,
5601,,18:30,Atlético GO,-,Vasco da Gama,0:1 (0:1),,
5602,,20:00,Atlético Mineiro,-,Chapecoense,2:3 (1:2),,
5603,,20:45,Fluminense RJ,-,São Paulo FC,3:1 (2:0),,
5604,,20:45,Corinthians SP,-,Grêmio Porto Alegre,0:0 (0:0),,
5605,,20:45,Avaí FC,-,Botafogo RJ,1:1 (0:0),,
5606,19.10.2017,19:00,SE Palmeiras,-,Ponte Preta,2:0 (1:0),,
5607,,19:00,EC Vitória BA,-,Atlético Paranaense,2:3 (1:1),,
5608,,20:00,Flamengo RJ,-,EC Bahia,4:1 (0:0),,
5609,,20:00,Sport Club Recife,-,Santos FC,1:1 (0:1),,
5610,21.10.2017,16:00,Vasco da Gama,-,Coritiba FC,1:1 (1:0),,
5611,22.10.2017,16:00,Santos FC,-,Atlético GO,1:0 (1:0),,
5612,,16:00,São Paulo FC,-,Flamengo RJ,2:0 (2:0),,
5613,,16:00,Cruzeiro EC,-,Atlético Mineiro,1:3 (1:0),,
5614,,16:00,Atlético Paranaense,-,Sport Club Recife,2:1 (0:0),,
5615,,16:00,Grêmio Porto Alegre,-,SE Palmeiras,1:3 (0:0),,
5616,,16:00,EC Bahia,-,EC Vitória BA,2:1 (0:0),,
5617,,18:00,Ponte Preta,-,Avaí FC,1:2 (1:2),,
5618,,18:00,Chapecoense,-,Fluminense RJ,2:0 (1:0),,
5619,23.10.2017,19:00,Botafogo RJ,-,Corinthians SP,2:1 (0:0),,
5620,28.10.2017,16:00,São Paulo FC,-,Santos FC,2:1 (2:1),,
5621,,18:00,Flamengo RJ,-,Vasco da Gama,0:0 (0:0),,
5622,,20:00,Atlético Paranaense,-,Chapecoense,0:0 (0:0),,
5623,29.10.2017,16:00,Fluminense RJ,-,EC Bahia,1:1 (1:1),,
5624,,16:00,Atlético Mineiro,-,Botafogo RJ,0:0 (0:0),,
5625,,16:00,Ponte Preta,-,Corinthians SP,1:0 (1:0),,
5626,,17:00,Sport Club Recife,-,Coritiba FC,3:4 (2:2),,
5627,,17:00,EC Vitória BA,-,Atlético GO,1:1 (0:1),,
5628,,18:00,Avaí FC,-,Grêmio Porto Alegre,2:2 (1:2),,
5629,30.10.2017,19:00,SE Palmeiras,-,Cruzeiro EC,2:2 (1:1),,
5630,04.11.2017,16:00,Santos FC,-,Atlético Mineiro,3:1 (1:0),,
5631,,18:00,Botafogo RJ,-,Fluminense RJ,1:2 (1:0),,
5632,,18:00,Atlético GO,-,São Paulo FC,0:1 (0:1),,
5633,,20:00,Coritiba FC,-,Avaí FC,4:0 (2:0),,
5634,05.11.2017,16:00,Corinthians SP,-,SE Palmeiras,3:2 (3:1),,
5635,,16:00,Cruzeiro EC,-,Atlético Paranaense,1:0 (1:0),,
5636,,16:00,Grêmio Porto Alegre,-,Flamengo RJ,3:1 (0:0),,
5637,,17:00,EC Bahia,-,Ponte Preta,2:0 (1:0),,
5638,,18:00,Vasco da Gama,-,EC Vitória BA,1:1 (1:0),,
5639,,18:00,Chapecoense,-,Sport Club Recife,1:1 (0:0),,
5640,08.11.2017,18:30,Ponte Preta,-,Grêmio Porto Alegre,0:1 (0:0),,
5641,,18:30,Avaí FC,-,EC Bahia,1:2 (1:1),,
5642,,20:00,Atlético Paranaense,-,Corinthians SP,0:1 (0:0),,
5643,,20:00,Sport Club Recife,-,Botafogo RJ,1:2 (0:2),,
5644,,20:45,Flamengo RJ,-,Cruzeiro EC,2:0 (1:0),,
5645,,20:45,Santos FC,-,Vasco da Gama,1:2 (0:0),,
5646,,20:45,EC Vitória BA,-,SE Palmeiras,3:1 (3:1),,
5647,09.11.2017,19:00,São Paulo FC,-,Chapecoense,2:2 (0:1),,
5648,,19:00,Atlético Mineiro,-,Atlético GO,3:2 (1:2),,
5649,,20:00,Fluminense RJ,-,Coritiba FC,2:2 (0:1),,
5650,11.11.2017,16:00,Botafogo RJ,-,Atlético Paranaense,0:1 (0:1),,
5651,,18:00,Corinthians SP,-,Avaí FC,1:0 (0:0),,
5652,12.11.2017,16:00,Vasco da Gama,-,São Paulo FC,1:1 (0:1),,
5653,,16:00,SE Palmeiras,-,Flamengo RJ,2:0 (2:0),,
5654,,16:00,Grêmio Porto Alegre,-,EC Vitória BA,1:1 (1:1),,
5655,,16:00,Atlético GO,-,Sport Club Recife,2:0 (1:0),,
5656,,17:00,EC Bahia,-,Atlético Mineiro,2:2 (0:1),,
5657,,18:00,Cruzeiro EC,-,Fluminense RJ,3:1 (1:1),,
5658,,18:00,Coritiba FC,-,Ponte Preta,1:1 (0:0),,
5659,13.11.2017,19:00,Chapecoense,-,Santos FC,2:0 (1:0),,
5660,15.11.2017,16:00,Ponte Preta,-,Atlético Paranaense,2:1 (1:0),,
5661,,18:30,Cruzeiro EC,-,Avaí FC,2:2 (0:1),,
5662,,18:30,Grêmio Porto Alegre,-,São Paulo FC,1:0 (1:0),,
5663,,20:45,Vasco da Gama,-,Atlético Mineiro,1:1 (1:0),,
5664,,20:45,Corinthians SP,-,Fluminense RJ,3:1 (0:1),,
5665,16.11.2017,19:00,Botafogo RJ,-,Atlético GO,1:2 (1:1),,
5666,,19:00,SE Palmeiras,-,Sport Club Recife,5:1 (0:0),,
5667,,19:00,Chapecoense,-,EC Vitória BA,2:1 (1:1),,
5668,,20:00,Coritiba FC,-,Flamengo RJ,1:0 (1:0),,
5669,,20:00,EC Bahia,-,Santos FC,3:1 (1:1),,
5670,19.11.2017,16:00,Flamengo RJ,-,Corinthians SP,3:0 (3:0),,
5671,,16:00,São Paulo FC,-,Botafogo RJ,0:0 (0:0),,
5672,,16:00,Sport Club Recife,-,EC Bahia,1:0 (1:0),,
5673,,16:00,EC Vitória BA,-,Cruzeiro EC,1:1 (1:0),,
5674,,16:00,Atlético GO,-,Chapecoense,1:1 (0:1),,
5675,,18:00,Santos FC,-,Grêmio Porto Alegre,1:0 (1:0),,
5676,,18:00,Atlético Mineiro,-,Coritiba FC,3:0 (3:0),,
5677,,18:00,Atlético Paranaense,-,Vasco da Gama,3:1 (1:1),,
5678,20.11.2017,16:00,Fluminense RJ,-,Ponte Preta,2:0 (0:0),,
5679,,19:00,Avaí FC,-,SE Palmeiras,2:1 (0:0),,
5680,25.11.2017,16:00,Fluminense RJ,-,Sport Club Recife,1:2 (1:2),,
5681,26.11.2017,16:00,Corinthians SP,-,Atlético Mineiro,2:2 (1:1),,
5682,,16:00,Cruzeiro EC,-,Vasco da Gama,0:1 (0:1),,
5683,,16:00,Coritiba FC,-,São Paulo FC,1:2 (1:0),,
5684,,16:00,Grêmio Porto Alegre,-,Atlético GO,1:1 (0:0),,
5685,,16:00,Ponte Preta,-,EC Vitória BA,2:3 (2:0),,
5686,,16:00,Avaí FC,-,Atlético Paranaense,1:0 (1:0),,
5687,,18:00,Flamengo RJ,-,Santos FC,1:2 (1:1),,
5688,,18:00,EC Bahia,-,Chapecoense,0:1 (0:1),,
5689,27.11.2017,19:00,SE Palmeiras,-,Botafogo RJ,2:0 (0:0),,
5690,03.12.2017,16:00,Botafogo RJ,-,Cruzeiro EC,2:2 (1:1),,
5691,,16:00,Vasco da Gama,-,Ponte Preta,2:1 (1:0),,
5692,,16:00,Santos FC,-,Avaí FC,1:1 (1:1),,
5693,,16:00,São Paulo FC,-,EC Bahia,1:1 (0:0),,
5694,,16:00,Atlético Mineiro,-,Grêmio Porto Alegre,4:3 (2:2),,
5695,,16:00,Atlético Paranaense,-,SE Palmeiras,3:0 (3:0),,
5696,,16:00,Sport Club Recife,-,Corinthians SP,1:0 (0:0),,
5697,,16:00,EC Vitória BA,-,Flamengo RJ,1:2 (1:0),,
5698,,16:00,Atlético GO,-,Fluminense RJ,1:1 (1:1),,
5699,,16:00,Chapecoense,-,Coritiba FC,2:1 (1:1),,
5700,14.04.2018,16:00,Cruzeiro EC,-,Grêmio Porto Alegre,0:1 (0:0),,
5701,,19:00,EC Vitória BA,-,Flamengo RJ,2:2 (1:1),,
5702,,21:00,Santos FC,-,Ceará SC,2:0 (1:0),,
5703,15.04.2018,11:00,América MG,-,Sport Club Recife,3:0 (3:0),,
5704,,16:00,Vasco da Gama,-,Atlético Mineiro,2:1 (0:1),,
5705,,16:00,Corinthians SP,-,Fluminense RJ,2:1 (1:0),,
5706,,16:00,Internacional,-,EC Bahia,2:0 (1:0),,
5707,,19:00,Atlético Paranaense,-,Chapecoense,5:1 (0:0),,
5708,16.04.2018,20:00,Botafogo RJ,-,SE Palmeiras,1:1 (0:0),,
5709,,20:00,São Paulo FC,-,Paraná Clube,1:0 (1:0),,
5710,21.04.2018,16:00,EC Bahia,-,Santos FC,1:0 (0:0),,
5711,,19:00,Flamengo RJ,-,América MG,2:0 (2:0),,
5712,22.04.2018,11:00,Paraná Clube,-,Corinthians SP,0:4 (0:2),,
5713,,16:00,Atlético Mineiro,-,EC Vitória BA,2:1 (1:0),,
5714,,16:00,Chapecoense,-,Vasco da Gama,1:1 (1:0),,
5715,,16:00,Fluminense RJ,-,Cruzeiro EC,1:0 (0:0),,
5716,,16:00,Ceará SC,-,São Paulo FC,0:0 (0:0),,
5717,,16:00,SE Palmeiras,-,Internacional,1:0 (1:0),,
5718,,19:00,Grêmio Porto Alegre,-,Atlético Paranaense,0:0 (0:0),,
5719,23.04.2018,20:00,Sport Club Recife,-,Botafogo RJ,1:1 (0:0),,
5720,28.04.2018,16:00,Botafogo RJ,-,Grêmio Porto Alegre,2:1 (1:1),,
5721,29.04.2018,16:00,Atlético Mineiro,-,Corinthians SP,1:0 (0:0),,
5722,,16:00,Paraná Clube,-,Sport Club Recife,1:2 (0:1),,
5723,,16:00,EC Bahia,-,Atlético Paranaense,0:0 (0:0),,
5724,,16:00,Fluminense RJ,-,São Paulo FC,1:1 (0:1),,
5725,,16:00,Ceará SC,-,Flamengo RJ,0:3 (0:1),,
5726,,16:00,SE Palmeiras,-,Chapecoense,0:0 (0:0),,
5727,,19:00,Internacional,-,Cruzeiro EC,0:0 (0:0),,
5728,30.04.2018,20:00,América MG,-,EC Vitória BA,2:1 (2:0),,
5729,27.09.2018,20:00,Santos FC,-,Vasco da Gama,1:1 (1:0),,
5730,05.05.2018,19:00,Vasco da Gama,-,América MG,4:1 (0:1),,
5731,,19:00,São Paulo FC,-,Atlético Mineiro,2:2 (1:0),,
5732,06.05.2018,11:00,Corinthians SP,-,Ceará SC,1:1 (1:1),,
5733,,16:00,Cruzeiro EC,-,Botafogo RJ,1:0 (0:0),,
5734,,16:00,Atlético Paranaense,-,SE Palmeiras,1:3 (0:1),,
5735,,16:00,EC Vitória BA,-,Fluminense RJ,1:2 (1:0),,
5736,,16:00,Flamengo RJ,-,Internacional,2:0 (0:0),,
5737,,19:00,Sport Club Recife,-,EC Bahia,2:0 (1:0),,
5738,,19:00,Grêmio Porto Alegre,-,Santos FC,5:1 (2:1),,
5739,07.05.2018,20:00,Chapecoense,-,Paraná Clube,1:1 (0:0),,
5740,12.05.2018,16:00,Grêmio Porto Alegre,-,Internacional,0:0 (0:0),,
5741,13.05.2018,11:00,Cruzeiro EC,-,Sport Club Recife,2:0 (1:0),,
5742,,16:00,Atlético Paranaense,-,Atlético Mineiro,1:2 (1:0),,
5743,,16:00,Chapecoense,-,Flamengo RJ,3:2 (1:0),,
5744,,16:00,EC Bahia,-,São Paulo FC,2:2 (2:1),,
5745,,16:00,Vasco da Gama,-,EC Vitória BA,2:3 (1:1),,
5746,,16:00,Corinthians SP,-,SE Palmeiras,1:0 (1:0),,
5747,,19:00,Santos FC,-,Paraná Clube,3:1 (0:0),,
5748,14.05.2018,20:00,Botafogo RJ,-,Fluminense RJ,2:1 (1:1),,
5749,,20:00,Ceará SC,-,América MG,2:2 (1:2),,
5750,19.05.2018,16:00,Atlético Mineiro,-,Cruzeiro EC,1:0 (0:0),,
5751,,19:00,Flamengo RJ,-,Vasco da Gama,1:1 (1:1),,
5752,,21:00,SE Palmeiras,-,EC Bahia,3:0 (3:0),,
5753,20.05.2018,11:00,EC Vitória BA,-,Ceará SC,2:1 (1:0),,
5754,,16:00,Paraná Clube,-,Grêmio Porto Alegre,0:0 (0:0),,
5755,,16:00,América MG,-,Botafogo RJ,1:0 (0:0),,
5756,,16:00,São Paulo FC,-,Santos FC,1:0 (0:0),,
5757,,16:00,Sport Club Recife,-,Corinthians SP,1:1 (0:0),,
5758,,19:00,Fluminense RJ,-,Atlético Paranaense,2:0 (2:0),,
5759,21.05.2018,20:00,Internacional,-,Chapecoense,3:0 (1:0),,
5760,26.05.2018,16:00,Fluminense RJ,-,Chapecoense,3:1 (2:0),,
5761,,19:00,SE Palmeiras,-,Sport Club Recife,2:3 (1:0),,
5762,,21:00,Atlético Mineiro,-,Flamengo RJ,0:1 (0:0),,
5763,27.05.2018,11:00,Paraná Clube,-,Atlético Paranaense,0:0 (0:0),,
5764,,16:00,EC Bahia,-,Vasco da Gama,3:0 (0:0),,
5765,,16:00,Botafogo RJ,-,EC Vitória BA,1:1 (1:1),,
5766,,16:00,Santos FC,-,Cruzeiro EC,0:1 (0:0),,
5767,,16:00,Internacional,-,Corinthians SP,2:1 (0:1),,
5768,,19:00,América MG,-,São Paulo FC,1:3 (1:2),,
5769,,19:00,Ceará SC,-,Grêmio Porto Alegre,0:1 (0:0),,
5770,30.05.2018,19:30,EC Vitória BA,-,Internacional,2:3 (1:2),,
5771,,19:30,Vasco da Gama,-,Paraná Clube,1:0 (1:0),,
5772,,19:30,Sport Club Recife,-,Atlético Mineiro,3:2 (1:0),,
5773,,21:00,Chapecoense,-,Ceará SC,2:0 (0:0),,
5774,,21:00,São Paulo FC,-,Botafogo RJ,3:2 (3:1),,
5775,,21:45,Cruzeiro EC,-,SE Palmeiras,1:0 (0:0),,
5776,,21:45,Grêmio Porto Alegre,-,Fluminense RJ,0:0 (0:0),,
5777,31.05.2018,16:00,Flamengo RJ,-,EC Bahia,2:0 (2:0),,
5778,,18:00,Corinthians SP,-,América MG,1:0 (0:0),,
5779,,21:00,Atlético Paranaense,-,Santos FC,2:0 (1:0),,
5780,02.06.2018,16:00,Atlético Mineiro,-,Chapecoense,3:3 (2:2),,
5781,,16:00,Internacional,-,Sport Club Recife,0:0 (0:0),,
5782,,19:00,Vasco da Gama,-,Botafogo RJ,1:2 (0:2),,
5783,,21:00,SE Palmeiras,-,São Paulo FC,3:1 (0:1),,
5784,03.06.2018,16:00,América MG,-,Atlético Paranaense,3:1 (1:1),,
5785,,16:00,EC Bahia,-,Grêmio Porto Alegre,0:2 (0:1),,
5786,,16:00,Flamengo RJ,-,Corinthians SP,1:0 (0:0),,
5787,,16:00,Santos FC,-,EC Vitória BA,5:2 (4:0),,
5788,,19:00,Ceará SC,-,Cruzeiro EC,0:1 (0:1),,
5789,04.06.2018,20:00,Paraná Clube,-,Fluminense RJ,2:1 (0:0),,
5790,05.06.2018,21:30,São Paulo FC,-,Internacional,0:0 (0:0),,
5791,06.06.2018,19:30,EC Vitória BA,-,Chapecoense,1:0 (0:0),,
5792,,19:30,Botafogo RJ,-,Ceará SC,0:0 (0:0),,
5793,,21:00,Sport Club Recife,-,Atlético Paranaense,1:0 (0:0),,
5794,,21:00,Corinthians SP,-,Santos FC,1:1 (0:0),,
5795,,21:45,Cruzeiro EC,-,Vasco da Gama,1:1 (0:1),,
5796,,21:45,Grêmio Porto Alegre,-,SE Palmeiras,0:2 (0:0),,
5797,07.06.2018,20:00,Paraná Clube,-,EC Bahia,1:0 (0:0),,
5798,,20:00,Fluminense RJ,-,Flamengo RJ,0:2 (0:1),,
5799,,21:00,América MG,-,Atlético Mineiro,1:3 (0:2),,
5800,09.06.2018,16:00,Atlético Paranaense,-,São Paulo FC,0:1 (0:0),,
5801,,19:00,Chapecoense,-,Cruzeiro EC,2:0 (0:0),,
5802,,19:00,Vasco da Gama,-,Sport Club Recife,3:2 (2:1),,
5803,,21:00,Corinthians SP,-,EC Vitória BA,0:0 (0:0),,
5804,10.06.2018,16:00,Atlético Mineiro,-,Fluminense RJ,5:2 (2:2),,
5805,,16:00,EC Bahia,-,Botafogo RJ,3:3 (1:1),,
5806,,16:00,Ceará SC,-,SE Palmeiras,2:2 (1:2),,
5807,,16:00,Grêmio Porto Alegre,-,América MG,1:0 (1:0),,
5808,,19:00,Flamengo RJ,-,Paraná Clube,2:0 (1:0),,
5809,,19:00,Santos FC,-,Internacional,1:2 (0:1),,
5810,12.06.2018,21:30,São Paulo FC,-,EC Vitória BA,3:0 (2:0),,
5811,13.06.2018,16:00,América MG,-,Chapecoense,0:0 (0:0),,
5812,,19:00,Fluminense RJ,-,Santos FC,0:1 (0:0),,
5813,,19:30,Paraná Clube,-,Cruzeiro EC,1:1 (0:0),,
5814,,19:30,Sport Club Recife,-,Grêmio Porto Alegre,0:0 (0:0),,
5815,,21:00,Botafogo RJ,-,Atlético Paranaense,2:0 (1:0),,
5816,,21:00,SE Palmeiras,-,Flamengo RJ,1:1 (1:0),,
5817,,21:45,Atlético Mineiro,-,Ceará SC,2:1 (0:0),,
5818,,21:45,EC Bahia,-,Corinthians SP,1:0 (0:0),,
5819,,21:45,Internacional,-,Vasco da Gama,3:1 (2:0),,
5820,18.07.2018,19:30,Ceará SC,-,Sport Club Recife,1:0 (0:0),,
5821,,21:00,EC Vitória BA,-,Paraná Clube,1:0 (1:0),,
5822,,21:45,Flamengo RJ,-,São Paulo FC,0:1 (0:0),,
5823,,21:45,Corinthians SP,-,Botafogo RJ,2:0 (1:0),,
5824,,21:45,Grêmio Porto Alegre,-,Atlético Mineiro,2:0 (0:0),,
5825,19.07.2018,19:30,Cruzeiro EC,-,América MG,3:1 (1:1),,
5826,,19:30,Chapecoense,-,EC Bahia,1:1 (0:0),,
5827,,20:00,Vasco da Gama,-,Fluminense RJ,1:1 (0:0),,
5828,,20:00,Santos FC,-,SE Palmeiras,1:1 (0:1),,
5829,,21:00,Atlético Paranaense,-,Internacional,2:2 (1:1),,
5830,21.07.2018,19:00,Flamengo RJ,-,Botafogo RJ,2:0 (2:0),,
5831,,21:00,São Paulo FC,-,Corinthians SP,3:1 (0:0),,
5832,22.07.2018,16:00,Paraná Clube,-,América MG,1:0 (1:0),,
5833,,16:00,EC Bahia,-,EC Vitória BA,4:1 (2:0),,
5834,,16:00,Vasco da Gama,-,Grêmio Porto Alegre,1:0 (1:0),,
5835,,16:00,Sport Club Recife,-,Fluminense RJ,1:2 (1:1),,
5836,,16:00,SE Palmeiras,-,Atlético Mineiro,3:2 (1:0),,
5837,,19:00,Cruzeiro EC,-,Atlético Paranaense,2:1 (0:1),,
5838,,19:00,Chapecoense,-,Santos FC,0:0 (0:0),,
5839,23.07.2018,20:00,Internacional,-,Ceará SC,1:0 (0:0),,
5840,25.07.2018,19:30,Fluminense RJ,-,SE Palmeiras,1:0 (1:0),,
5841,,21:00,Atlético Mineiro,-,Paraná Clube,2:0 (1:0),,
5842,,21:45,Santos FC,-,Flamengo RJ,1:1 (1:1),,
5843,,21:45,Corinthians SP,-,Cruzeiro EC,2:0 (0:0),,
5844,26.07.2018,19:30,EC Vitória BA,-,Sport Club Recife,1:0 (0:0),,
5845,,19:30,Botafogo RJ,-,Chapecoense,1:0 (0:0),,
5846,,19:30,Grêmio Porto Alegre,-,São Paulo FC,2:1 (1:1),,
5847,,20:00,América MG,-,Internacional,2:1 (2:0),,
5848,29.08.2018,19:30,Atlético Paranaense,-,Vasco da Gama,1:0 (0:0),,
5849,,19:30,Ceará SC,-,EC Bahia,0:2 (0:1),,
5850,28.07.2018,16:00,Ceará SC,-,Fluminense RJ,1:0 (1:0),,
5851,29.07.2018,11:00,Vasco da Gama,-,Corinthians SP,1:4 (1:0),,
5852,,11:00,SE Palmeiras,-,Paraná Clube,3:0 (2:0),,
5853,,16:00,Cruzeiro EC,-,São Paulo FC,0:2 (0:1),,
5854,,16:00,Atlético Paranaense,-,EC Vitória BA,4:0 (3:0),,
5855,,16:00,Flamengo RJ,-,Sport Club Recife,4:1 (1:1),,
5856,,16:00,Internacional,-,Botafogo RJ,3:0 (2:0),,
5857,,19:00,Chapecoense,-,Grêmio Porto Alegre,1:1 (0:1),,
5858,,19:00,Santos FC,-,América MG,0:1 (0:1),,
5859,30.07.2018,20:00,EC Bahia,-,Atlético Mineiro,2:2 (0:1),,
5860,04.08.2018,16:00,Botafogo RJ,-,Santos FC,0:0 (0:0),,
5861,,19:00,Grêmio Porto Alegre,-,Flamengo RJ,2:0 (1:0),,
5862,,21:00,Corinthians SP,-,Atlético Paranaense,0:0 (0:0),,
5863,05.08.2018,16:00,Paraná Clube,-,Ceará SC,0:1 (0:1),,
5864,,16:00,América MG,-,SE Palmeiras,0:0 (0:0),,
5865,,16:00,EC Vitória BA,-,Cruzeiro EC,1:1 (0:0),,
5866,,16:00,São Paulo FC,-,Vasco da Gama,2:1 (1:0),,
5867,,19:00,Fluminense RJ,-,EC Bahia,1:1 (1:0),,
5868,,19:00,Sport Club Recife,-,Chapecoense,1:1 (0:1),,
5869,06.08.2018,20:00,Atlético Mineiro,-,Internacional,0:1 (0:0),,
5870,11.08.2018,16:00,Ceará SC,-,Atlético Paranaense,0:0 (0:0),,
5871,,19:00,EC Bahia,-,América MG,1:0 (0:0),,
5872,12.08.2018,11:00,Atlético Mineiro,-,Santos FC,3:1 (1:1),,
5873,,11:00,Paraná Clube,-,Botafogo RJ,1:1 (0:0),,
5874,,16:00,Chapecoense,-,Corinthians SP,2:1 (0:1),,
5875,,16:00,Flamengo RJ,-,Cruzeiro EC,1:0 (1:0),,
5876,,16:00,Sport Club Recife,-,São Paulo FC,1:3 (0:1),,
5877,,19:00,SE Palmeiras,-,Vasco da Gama,1:0 (0:0),,
5878,,19:00,Grêmio Porto Alegre,-,EC Vitória BA,4:0 (2:0),,
5879,13.08.2018,20:00,Fluminense RJ,-,Internacional,0:3 (0:3),,
5880,18.08.2018,16:00,Santos FC,-,Sport Club Recife,3:0 (1:0),,
5881,,19:00,Corinthians SP,-,Grêmio Porto Alegre,0:1 (0:0),,
5882,19.08.2018,11:00,Atlético Paranaense,-,Flamengo RJ,3:0 (3:0),,
5883,,11:00,Internacional,-,Paraná Clube,1:0 (0:0),,
5884,,16:00,Cruzeiro EC,-,EC Bahia,1:1 (0:0),,
5885,,16:00,EC Vitória BA,-,SE Palmeiras,0:3 (0:2),,
5886,,16:00,Botafogo RJ,-,Atlético Mineiro,0:3 (0:0),,
5887,,19:00,América MG,-,Fluminense RJ,0:0 (0:0),,
5888,,19:00,São Paulo FC,-,Chapecoense,2:0 (1:0),,
5889,20.08.2018,20:00,Vasco da Gama,-,Ceará SC,1:1 (0:0),,
5890,08.08.2018,19:30,Ceará SC,-,Santos FC,1:1 (0:0),,
5891,22.08.2018,19:30,Paraná Clube,-,São Paulo FC,1:1 (1:1),,
5892,,19:30,EC Bahia,-,Internacional,0:1 (0:1),,
5893,,21:00,Sport Club Recife,-,América MG,0:2 (0:0),,
5894,,21:00,SE Palmeiras,-,Botafogo RJ,2:0 (0:0),,
5895,,21:45,Fluminense RJ,-,Corinthians SP,1:0 (1:0),,
5896,,21:45,Grêmio Porto Alegre,-,Cruzeiro EC,1:1 (0:1),,
5897,23.08.2018,19:30,Flamengo RJ,-,EC Vitória BA,1:0 (1:0),,
5898,,20:00,Atlético Mineiro,-,Vasco da Gama,0:0 (0:0),,
5899,13.09.2018,20:00,Chapecoense,-,Atlético Paranaense,2:1 (0:0),,
5900,25.08.2018,16:00,Santos FC,-,EC Bahia,2:0 (0:0),,
5901,,19:00,Atlético Paranaense,-,Grêmio Porto Alegre,2:1 (1:1),,
5902,,19:00,Corinthians SP,-,Paraná Clube,1:0 (1:0),,
5903,,21:00,Cruzeiro EC,-,Fluminense RJ,2:1 (1:1),,
5904,,21:00,Botafogo RJ,-,Sport Club Recife,2:0 (0:0),,
5905,26.08.2018,11:00,São Paulo FC,-,Ceará SC,1:0 (0:0),,
5906,,16:00,América MG,-,Flamengo RJ,2:2 (1:1),,
5907,,16:00,EC Vitória BA,-,Atlético Mineiro,1:0 (0:0),,
5908,,16:00,Internacional,-,SE Palmeiras,0:0 (0:0),,
5909,,19:00,Vasco da Gama,-,Chapecoense,3:1 (0:0),,
5910,01.09.2018,16:00,EC Vitória BA,-,América MG,1:0 (0:0),,
5911,,16:00,Grêmio Porto Alegre,-,Botafogo RJ,4:0 (2:0),,
5912,,19:00,Vasco da Gama,-,Santos FC,0:3 (0:1),,
5913,,21:00,Corinthians SP,-,Atlético Mineiro,1:1 (1:1),,
5914,02.09.2018,11:00,Flamengo RJ,-,Ceará SC,0:1 (0:0),,
5915,,16:00,Atlético Paranaense,-,EC Bahia,2:0 (0:0),,
5916,,16:00,São Paulo FC,-,Fluminense RJ,1:1 (0:0),,
5917,,16:00,Sport Club Recife,-,Paraná Clube,1:0 (1:0),,
5918,,19:00,Cruzeiro EC,-,Internacional,0:0 (0:0),,
5919,,19:00,Chapecoense,-,SE Palmeiras,1:2 (0:1),,
5920,05.09.2018,19:30,EC Bahia,-,Sport Club Recife,2:0 (0:0),,
5921,,19:30,Botafogo RJ,-,Cruzeiro EC,1:1 (1:1),,
5922,,20:00,Ceará SC,-,Corinthians SP,2:1 (1:0),,
5923,,21:00,Paraná Clube,-,Chapecoense,1:1 (1:0),,
5924,,21:00,SE Palmeiras,-,Atlético Paranaense,2:0 (0:0),,
5925,,21:45,Atlético Mineiro,-,São Paulo FC,1:0 (1:0),,
5926,,21:45,Internacional,-,Flamengo RJ,2:1 (1:0),,
5927,06.09.2018,19:00,Fluminense RJ,-,EC Vitória BA,0:0 (0:0),,
5928,,19:00,Santos FC,-,Grêmio Porto Alegre,0:0 (0:0),,
5929,,20:00,América MG,-,Vasco da Gama,2:1 (1:0),,
5930,08.09.2018,16:00,Sport Club Recife,-,Cruzeiro EC,0:0 (0:0),,
5931,,19:00,São Paulo FC,-,EC Bahia,1:0 (0:0),,
5932,,21:00,Flamengo RJ,-,Chapecoense,2:0 (1:0),,
5933,09.09.2018,16:00,América MG,-,Ceará SC,0:0 (0:0),,
5934,,16:00,Fluminense RJ,-,Botafogo RJ,1:0 (1:0),,
5935,,16:00,SE Palmeiras,-,Corinthians SP,1:0 (0:0),,
5936,,16:00,Internacional,-,Grêmio Porto Alegre,1:0 (0:0),,
5937,,19:00,Paraná Clube,-,Santos FC,0:2 (0:0),,
5938,,19:00,EC Vitória BA,-,Vasco da Gama,1:0 (0:0),,
5939,10.09.2018,20:00,Atlético Mineiro,-,Atlético Paranaense,3:1 (1:1),,
5940,15.09.2018,16:00,Ceará SC,-,EC Vitória BA,2:0 (1:0),,
5941,,16:00,Grêmio Porto Alegre,-,Paraná Clube,2:0 (0:0),,
5942,,19:00,Vasco da Gama,-,Flamengo RJ,1:1 (1:0),,
5943,16.09.2018,11:00,Botafogo RJ,-,América MG,1:0 (1:0),,
5944,,16:00,Cruzeiro EC,-,Atlético Mineiro,0:0 (0:0),,
5945,,16:00,Atlético Paranaense,-,Fluminense RJ,3:1 (2:0),,
5946,,16:00,EC Bahia,-,SE Palmeiras,1:1 (1:0),,
5947,,16:00,Santos FC,-,São Paulo FC,0:0 (0:0),,
5948,,19:00,Corinthians SP,-,Sport Club Recife,2:1 (0:1),,
5949,17.09.2018,20:00,Chapecoense,-,Internacional,2:1 (1:1),,
5950,22.09.2018,16:00,São Paulo FC,-,América MG,1:1 (1:0),,
5951,23.09.2018,11:00,Grêmio Porto Alegre,-,Ceará SC,3:2 (2:2),,
5952,,16:00,Atlético Paranaense,-,Paraná Clube,3:0 (2:0),,
5953,,16:00,Flamengo RJ,-,Atlético Mineiro,2:1 (1:1),,
